,AHR,AHRR,AR,ARID1A,ARID2,ARNT,BAP1,BRCA1,BRD2,BRD4,BRD9,CDK9,CDKN1B,CEBPA,CEBPB,CHD8,CREB1,CREBBP,CTBP1,CTBP2,CTCF,CTCFL,CTNNB1,DNMT3A,E2F1,E2F4,EGR1,ELF1,EN1,EP300,ERG,ESR1,ESRRA,EZH2,FOS,FOSL1,FOSL2,FOXA1,FOXM1,GABPA,GATA3,GREB1,GRHL1,GRHL2,GTF3C2,HDAC1,HDAC2,HIF1A,HSF1,JUN,JUNB,JUND,KDM1A,KDM4A,KDM5A,KDM5B,KDM5C,KDM6A,KMT2B,KMT2C,LIN9,LMTK3,MAX,MED1,MED12,MEN1,MYC,NCAPG,NCAPG2,NCOA1,NCOA3,NELFE,NIPBL,NOTCH1,NR2F2,NR3C1,NRF1,PBX1,PCGF2,PGR,PML,PRKCQ,RAD21,RB1,RBPJ,RELA,REST,RNF2,RORC,RUNX1,RUNX2,RXRA,SATB1,SFPQ,SIN3A,SMAD1,SMAD3,SMARCA4,SMARCB1,SMARCC1,SMC1A,SREBF2,SRF,STAG1,STAG2,STAT3,SUMO2,SUZ12,TAF1,TCEA2,TCF12,TCF7,TCF7L2,TEAD1,TEAD4,TET2,TFAP2A,TFAP2C,TLE3,TOP2A,TP53,TP63,TRIM25,TRPS1,WWTR1,XBP1,YAP1,ZBTB17,ZFX,ZMYND8,ZNF143,ZNF217,ZNF516,ZNF711
TEAD1,0.711174002995865,0.117629834773254,0.049759701246118,0.76731721126116,0.430763144099738,0.832674359190023,-0.00459215870480827,0.662699371066237,0.849633103776378,0.798756870017314,0.872131006007501,0.619108165417694,0.805540367851856,0.924604511727145,0.584111038491362,-0.263603052684599,0.376008477713272,0.327131241171388,0.0850257523711118,0.236517646445335,0.755794717065215,0.748300401888309,0.237670322454765,0.602052844056325,0.873375346197275,0.706248487004561,0.707613954187235,0.91520691617695,0.483047940252398,0.73112833762762,0.822297679683079,0.727170179573952,0.732259239928668,-0.120522036221038,0.595420061501844,0.624221844934918,0.664591025772651,0.71735489600281,0.538135451691235,0.889203507811206,0.726089417091115,0.337190961524074,0.750781178123493,0.881289427004241,-0.120522036221038,0.324116841051547,0.753276693460463,0.833804942162447,0.625777675236494,0.780667542458535,0.241494489906482,0.511581551260234,-0.120522036221038,-0.198244195029086,0.603189865480416,0.759400895153823,-0.115924071881353,0.725624632134118,0.0630415279363196,0.897000565930957,0.644558755262884,-0.120522036221038,0.886942341866359,0.254306770188901,-0.120522036221038,0.560823410488006,0.880158844031817,0.301672428797339,0.395909149412127,0.391886850361496,0.471314853987405,0.875176938538772,-0.120522036221038,0.52300078231515,0.743358304368555,0.879252972218763,0.85641660161092,0.537013288179589,-0.0672023605109294,0.757704541702251,0.549076075970352,-0.0861803865940779,0.651781083602238,-0.100831768786459,0.868853014307581,0.662315401185125,0.871526921565954,0.136355649520381,0.0854072534805639,-0.120522036221038,0.789712206237924,-0.120522036221038,0.162125694732617,0.87701473446283,0.917161766150039,-0.150665588222105,0.850763686748802,0.786161978098333,0.687153487162401,0.600647030328724,0.713599351961374,0.286280068031748,0.87549518958687,0.744180522067733,0.649703371952154,0.795365121100043,-0.120522036221038,0.0721350713613397,0.566978793875345,-0.0441801348921963,0.456818249321685,0.425254580341358,0.919989021902659,1,0.755103132814566,0.610186258274776,0.753969344326857,0.897117588618172,0.399661080751763,-0.120522036221038,0.551159199056533,0.606729084512325,0.725268976809776,0.612538683996121,0.574350754602303,0.539405357091134,0.87957016591368,0.475780516274661,0.853024852693649,0.701173957551537,0.833804942162447,0.703296251622607,-0.120522036221038,0.494452704677861
TEAD4,0.674696708436025,0.429531657312626,0.0269046470100423,0.631551187709413,0.728762207601085,0.75594866971873,0.310169753026288,0.745315161839864,0.832392917218377,0.844850498292394,0.77137180049382,0.803534009071232,0.794453920311145,0.871947756956275,0.401020843854946,-0.00721452838952004,0.668565583178429,0.224207620484602,0.176837007664239,0.485593682825768,0.825597872996186,0.870528109028961,0.537454014458626,0.828591058255594,0.79558642768151,0.613709158639596,0.860789070233667,0.842585483551663,0.831397991731353,0.522516565616084,0.858277885196136,0.800908860467364,0.766357629570257,0.0517402201118311,0.234212032392684,0.383220508845831,0.569889997091459,0.535109732497528,0.712013661206925,0.828429141422099,0.624717456727967,0.574548548043962,0.880999751521293,0.857874333051593,0.0517402201118311,0.512571927827007,0.875288286280995,0.815971560348083,0.748021118126174,0.810875277181439,0.327283972180111,0.787552295794129,0.0517402201118311,-0.0204255393121025,0.863898718469922,0.859815877078825,0.00673167475903251,0.901192504258944,0.0858824125296336,0.795352624128256,0.735093696763203,0.0517402201118311,0.792755159255597,0.5415486261646,0.0517402201118311,0.804102327758711,0.8154053066629,0.627395517005723,0.63602940026727,0.744816329362757,0.58113322127623,0.865892562744934,0.0517402201118311,0.799562897255041,0.814272799292535,0.672629187961386,0.829561648792464,0.817191767584891,0.192694189977305,0.629285533224357,0.774540348193549,0.196370383308067,0.870898167810792,0.0692594725393924,0.800682710848153,0.783548761973825,0.769934784028566,0.461857163659299,-0.0198300792529714,0.0517402201118311,0.816537814033265,0.0517402201118311,0.20699899884025,0.794678310633459,0.719628505815973,0.00340425655201708,0.813706545607352,0.871022867869147,0.878067809601142,0.849246294989524,0.726142262460509,0.524795591778042,0.908164578655357,0.844536453191097,0.868878495019049,0.820501589829543,0.0517402201118311,0.354720376883716,0.834940778027978,0.257588745769293,0.709129611881698,0.690618961790217,0.759560666115088,0.755103132814566,1,0.784395760864194,0.829642248722317,0.85957309410714,0.176671149776962,0.0517402201118311,0.467725543960802,0.557067796513191,0.814272799292535,0.853027666240809,0.849796955523821,0.785454281191034,0.840476900165843,0.724095009535045,0.824465365625821,0.821422430767007,0.817104067718448,0.875748240617736,0.0517402201118311,0.796131296837638
TET2,0.416150984484627,0.372466807947275,0.179548352753775,0.486371487206428,0.738561771863042,0.646986798473795,0.285434191876954,0.917122131438891,0.721398800756558,0.616881179229624,0.541882541065578,0.976863793062586,0.648690890129125,0.667619340401478,0.24204936162376,0.0119413257186468,0.705884974833227,0.363318042491699,0.110417413674039,0.276446905929925,0.666299837234207,0.728001294396834,0.573471162195992,0.974007466182286,0.720262739653004,0.83524075489889,0.940851607475952,0.806035352971304,0.768531795815087,0.424722764821034,0.812065216045089,0.591770915800812,0.584100337439496,0,0.10511533309952,0.123970740264586,0.257681848964091,0.36581167534427,0.87493232576887,0.784450192003785,0.388119404727432,0.643010271920247,0.817952037539051,0.724806984067219,0,0.530584009905441,0.68266212439169,0.711174250824575,0.532812657566655,0.61574511812607,-0.189373572631769,0.79805577607384,0,-0.0836660026534076,0.952299381892006,0.827854272032437,0.202161899375129,0.937629210154295,-0.0185817836162553,0.642031953021642,0.957566647794271,0,0.717990617445897,0.296206714324233,0,0.918640834873592,0.800923078005312,0.657656763621006,0.673823918477361,0.688547577364399,0.423081384566511,0.819121109289825,0,0.917104355179032,0.518611893772234,0.437484345928614,0.779337917037793,0.91447577423942,0.156580510789505,0.442904876492303,0.901227933222008,0.0856463393812021,0.782178069796677,0.195041653404565,0.66743589833776,0.60786491355157,0.497572142548253,0.41423546983508,-0.120206355722436,0,0.676524387166189,0,-0.104668373789211,0.71421607408701,0.634669335525211,0.0358568582800318,0.761728969932712,0.770307463867378,0.811946303522573,0.773362075620688,0.541486013209961,0.560553102051697,0.813771235406528,0.634675832802651,0.842059046775616,0.603816476538757,0,0.398335796609615,0.906828369995156,0.065452995273074,0.758124083085497,0.738195586052398,0.715352456066464,0.610186258274776,0.784395760864194,1,0.705785292455147,0.791834589176883,0.238004801194486,0,0.142007637944204,0.288641022781385,0.724806984067219,0.504068792485635,0.835990836299503,0.918950200529783,0.596244938421415,0.639757413601471,0.674820295510859,0.805714285714286,0.827620513938823,0.658154015357353,0,0.727774084794871
TFAP2A,0.767641068102979,0.181540493122561,-0.100538417774368,0.817334855484021,0.74834949223226,0.749153625496539,0.131427861451817,0.641396933560477,0.830127902477647,0.738394805478071,0.743538797383219,0.697611028428249,0.776333802385303,0.839579784213515,0.473521787376744,-0.190463549483329,0.574548548043962,0.362181540782818,0.0519684267421436,0.310532520736988,0.797285188737058,0.844406587166383,0.351755617436376,0.721529120831504,0.785393861348224,0.570095309802264,0.79330955814025,0.827862887736917,0.689253882886844,0.73605450083263,0.853742731245298,0.94591074751096,0.932883234221887,-0.189714140410047,0.359389442692038,0.320862142021805,0.58520047462526,0.752551147607635,0.785856322520766,0.812574038236987,0.708617804818474,0.668565583178429,0.794660639831263,0.864669377273783,-0.189714140410047,0.437053789968504,0.959571088082939,0.810309023496257,0.578145012571403,0.750852386552087,0.169808205855768,0.784120695376725,-0.189714140410047,-0.107801457480541,0.704444769114893,0.780517970101858,-0.0757313410391157,0.816013628620102,0.093460272458719,0.840704163636638,0.670925610448609,-0.189714140410047,0.835790439329473,0.356393453420055,-0.189714140410047,0.752299028189431,0.848248020403489,0.587679654002608,0.752299028189431,0.662506642269346,0.447223645915681,0.857386741892822,-0.189714140410047,0.690895550703927,0.818802828773995,0.76519023282226,0.817104067718448,0.709606296782398,-0.0437558859337113,0.76125990697888,0.724064685052846,-0.154629818740168,0.780297578181581,0.0281366607191282,0.757647430774278,0.809857698507252,0.743738778063097,0.24839910727756,-0.257791030288628,-0.189714140410047,0.830127902477647,-0.189714140410047,0.13463349518065,0.804873755816212,0.792129449337771,-0.1792908450729,0.791056398200049,0.850000137203029,0.896871338294742,0.682851597191576,0.654207732559975,0.300368967216374,0.878686077974908,0.795561311603481,0.679696345516857,0.742358581274349,-0.189714140410047,0.125465911082944,0.73366608682679,-0.144113527368723,0.797195221149474,0.476469048428377,0.768623284055313,0.753969344326857,0.829642248722317,0.705785292455147,1,0.879958226773713,0.460930499738611,-0.189714140410047,0.371462417479766,0.459078240034511,0.682901944330179,0.73790922275352,0.705525008623296,0.694537228862694,0.865455612497688,0.589982022872354,0.830127902477647,0.927375670796593,0.813706545607352,0.901522387660116,-0.189714140410047,0.65543567972409
TFAP2C,0.725628969389803,0.293742299158159,0.0903699555946099,0.750070631435262,0.610659305075889,0.918690005646528,0.222795677129705,0.77350253395939,0.960474308300395,0.889328063241107,0.856985183682353,0.792176315962877,0.919819311123659,0.937716102662335,0.537701235787929,-0.135249663535956,0.554405389295919,0.326761601232802,0.233196743103765,0.386759784669354,0.910784867306607,0.874295689921887,0.438599766993969,0.791040579309167,0.954827780914738,0.741598448098267,0.880408004360667,0.976284584980237,0.663006514608054,0.736515138096071,0.955907903184202,0.839875774807406,0.858514578148794,-0.0859898950612637,0.516803183556675,0.526286373663212,0.642918369273011,0.70412196499153,0.709150991388173,0.967250141163185,0.641040545364214,0.539937607738093,0.869446303339333,0.97063805759458,-0.0859898950612637,0.514087502666973,0.870542145068882,0.953698475437606,0.713156408808583,0.889328063241107,0.173111982306579,0.670692084333608,-0.0859898950612637,-0.148232256677024,0.780818949425775,0.922903171509953,0.0813907910594534,0.895813329958825,0.151128706916807,0.880158844031817,0.792755159255597,-0.0859898950612637,0.97063805759458,0.406069045579835,-0.0859898950612637,0.770260853335471,0.983060417843027,0.528621643757056,0.562485570990135,0.568225219673708,0.573498431677059,0.966356634201914,-0.0859898950612637,0.730575306149109,0.813664596273292,0.770105011848294,0.952569169960474,0.740126831726513,0.0545402208130358,0.76870943477665,0.776400298956378,-0.0274330463764524,0.850931677018634,0.0712218972875514,0.933370976849238,0.781903781990967,0.814891049037082,0.314847362416696,-0.0632768462569586,-0.0859898950612637,0.933370976849238,-0.0859898950612637,0.180402268843118,0.946625284853539,0.937023477071611,-0.0769449881987607,0.948051948051948,0.865160806342882,0.841493708311768,0.79172854648098,0.837051713695074,0.436281592187639,0.969474898853286,0.873949355030013,0.834792464805209,0.884810841332581,-0.0859898950612637,0.29017934828712,0.76716726720762,-0.0203677909937896,0.649728230980442,0.590864198821642,0.942106787073808,0.897117588618172,0.85957309410714,0.791834589176883,0.879958226773713,1,0.503105590062112,-0.0859898950612637,0.490683229813665,0.643321121389129,0.820440429136082,0.723769698998531,0.740958351898845,0.752248532018841,0.845742908309928,0.645710476901941,0.926595143986448,0.85659007207944,0.957086391869001,0.811018068456088,-0.0859898950612637,0.706622017422909
TLE3,0.372986853424665,-0.145504906327181,0.0485738511321028,0.476136703539101,0.163723332028813,0.459062676453981,-0.220174551516415,0.178936164517692,0.385657820440429,0.246753246753247,0.185783965794985,0.218629305839217,0.403726708074534,0.373161178535313,0.448460904638252,-0.214385104966569,0.0706027740021943,0.120385853085769,-0.095006080523756,0.0851241631329678,0.341614906832298,0.182333686628787,-0.0617244597664043,0.217493569185507,0.466967814793902,0.255295124554773,0.238055086599769,0.468097120271033,-0.0219845092103892,0.683422789184237,0.337479017268462,0.46709970797964,0.608867575818684,-0.257969685183791,0.602654641371555,0.329564936461496,0.323438264928903,0.609260304912479,0.321157038432184,0.424054206662902,0.239683590153815,0.289355631156534,0.204475645280456,0.446640316205534,-0.257969685183791,0.187965096130831,0.407161590355113,0.435347261434218,0.123658949745906,0.373235460191982,-0.203382930032319,0.116914861639787,-0.257969685183791,-0.0407355819875792,0.142534950040632,0.313470783468803,-0.150195377315898,0.285391857332015,-0.0319049492379927,0.458451395317793,0.227633981443393,-0.257969685183791,0.500846979107849,-0.0524933238713903,-0.257969685183791,0.269763488127922,0.500846979107849,0.144065181957678,0.152100690114679,-0.0505089084154407,0.107851943867626,0.380548867652363,-0.257969685183791,0.168813653879888,0.349520045172219,0.339185957424359,0.376623376623377,0.168910980872049,-0.359126377045835,0.603784265816487,0.259185792796168,-0.400144090249633,0.160926030491248,0.0316541765722451,0.387916431394692,0.248087633235646,0.225443725761478,0.0183713752717991,-0.562146982372088,-0.257969685183791,0.438735177865613,-0.257969685183791,0.133413770911887,0.388025996834356,0.632024876939803,-0.230834964596282,0.409373235460192,0.257225282304957,0.348870450306162,0.0947318420372456,0.445072031303454,-0.175190794790373,0.371396506441171,0.231122409030029,0.147980802286174,0.341614906832298,-0.257969685183791,-0.0379918785567787,0.187631784874265,-0.425460522981383,0.232455771684699,-0.12442292139731,0.418525856847537,0.399661080751763,0.176671149776962,0.238004801194486,0.460930499738611,0.503105590062112,1,-0.257969685183791,0.178994918125353,0.276193176786026,0.0638057594579334,0.109053324987883,0.0684231469393567,0.172713049685485,0.275121187040579,-0.00688757842028737,0.298701298701299,0.4532883803179,0.392433653303219,0.325549506352092,-0.257969685183791,-0.0313674019033575
TOP2A,-0.258188458101004,0.31209389196618,0.154825528611813,-0.18923120163666,0.122478463777215,-0.0859898950612637,0.279416375277346,-0.0517402201118311,-0.0171979790122527,0.0515939370367582,-0.0172516389835589,-0.0518877545433501,-0.0515939370367582,-0.120727180260939,-0.223636874661508,0.37249739617438,0.017626168197987,-0.0476190476190476,0.372668227367114,0.356963117394612,0.0171979790122527,0.0517402201118311,0.234997523943114,-0.0172959181811167,-0.0515939370367582,-0.0860141825621184,-0.0172223077540977,-0.0859898950612637,0.19383037638078,-0.18923120163666,-0.0172174337458625,-0.0344056730248474,-0.154825528611813,1,-0.258042547686355,-0.154956903712763,-0.0516669232622931,-0.292365643208297,0.0172516389835589,-0.0859898950612637,-0.0516523012375876,0.017626168197987,0.224271306786265,-0.0515939370367582,1,0.270897616436539,-0.0864795909055835,-0.0515939370367582,0.326761601232802,-0.0515939370367582,-0.0864357232515501,-0.0521114418336343,1,0.723746864455746,0.0172959181811167,-0.0172028365124237,0.536684195022578,-0.0517402201118311,0.511446761322894,-0.0860871687293126,-0.0517402201118311,1,-0.0859898950612637,0.275658923209986,1,-0.0524448129917054,-0.0859898950612637,0.262224064958527,-0.0874080216528424,0.209779251966822,0.278087924840131,-0.0861115387704885,1,-0.0521114418336343,0.0171979790122527,0.017246740037277,-0.0515939370367582,-0.0347609906050164,0.485571414544237,-0.0172028365124237,-0.0176209433073436,0.547426247259818,0.0859898950612637,0.460143842333058,-0.0859898950612637,0.156334325500903,-0.0172959181811167,0.250832033385184,0.154869283177788,1,-0.0859898950612637,1,-0.102225560956682,-0.051608509537271,-0.223636874661508,0.723746864455746,-0.0515939370367582,0.0862827105342955,0.0692232175534887,0.19235376835761,-0.0172028365124237,0.292613585847805,-0.0860871687293126,0.121071427267817,0.120419855586966,-0.0859898950612637,1,0.339162378265206,0.0174765069097485,0.654818591650437,-0.122371230313979,0.229140186573831,-0.0860141825621184,-0.120522036221038,0.0517402201118311,0,-0.189714140410047,-0.0859898950612637,-0.257969685183791,1,-0.0171979790122527,0.0172028365124237,0.0515939370367582,0.262224064958527,0.124684135544061,-0.0174765069097485,-0.0517255357862589,0.0174816043305685,-0.0515939370367582,-0.1211060141639,-0.0515939370367582,0.0173955498703394,1,0.0521114418336343
TP53,0.639728966782911,0.0116130676411365,0.0457497900197713,0.367692756825569,0.0959361278905677,0.578769057029927,0.0773232055920742,0.269536754146903,0.556182947487295,0.730095990965556,0.629852957207387,0.193643099457592,0.625070581592321,0.554928611478918,0.64783961916886,-0.259708130513193,0.0636582388544375,0.292365643208297,-0.0107961455140632,0.0851241631329678,0.593450028232637,0.569651207293665,0.081310105653821,0.18455720622791,0.553924336533032,0.304998600131808,0.288380271177868,0.478260869565218,0.310675827525764,0.493645882435557,0.442623233703862,0.38746118461189,0.48856257243336,-0.0171979790122527,0.607737951373752,0.762578214899757,0.798982986616328,0.522303783173349,0.0447467478591579,0.512140033879164,0.507631754618222,-0.042824633411167,0.41688109397899,0.550536420101638,-0.0171979790122527,0.0308333911634171,0.39012554054946,0.565217391304348,0.40033879164314,0.718802936194241,0.455010183002538,0.221282762518231,-0.0171979790122527,-0.072418812422363,0.244751248874552,0.516238371334209,-0.220678124212745,0.306909497368953,0.0654891063306165,0.586207271201666,0.218573922480472,-0.0171979790122527,0.522303783173349,0.214196896256822,-0.0171979790122527,0.16472791721854,0.495200451722191,0.0275503136811495,0.0820769761750912,0.197443914714905,0.232823243904716,0.445575791545411,-0.0171979790122527,0.144860365153687,0.616036137775268,0.520953390367964,0.516657255787691,0.159780657581668,0.00251724096060165,0.606608326928819,0.175297533967051,0.0255411121435936,0.541501976284585,-0.330210614696829,0.593450028232637,0.351314901317604,0.576386351757936,-0.0639830656017832,0.174576299048216,-0.0171979790122527,0.607001693958216,-0.0171979790122527,0.143482734754294,0.521321681336406,0.554645602461918,-0.0961812352484509,0.56634669678148,0.402835188807982,0.274437178335303,0.360555132117517,0.760802063662122,0.0977677661249501,0.450537314510827,0.54458572545405,0.447896092415785,0.673630717108978,-0.0171979790122527,-0.0393019433345986,0.202550520063044,0.105233586801246,0.0642840652560155,0.324657018157631,0.473877454649236,0.551159199056533,0.467725543960802,0.142007637944204,0.371462417479766,0.490683229813665,0.178994918125353,-0.0171979790122527,1,0.80542222923696,0.464709203839639,0.490165997577118,0.364338637121532,0.202550520063044,0.510049772682226,0.270911417864637,0.557312252964427,0.305600436855928,0.476002258610954,0.340970272442454,-0.0171979790122527,0.310252120644118
TP63,0.537309300095026,0.106597073062219,0.219209039548023,0.29774011299435,0.206292201525314,0.75797800254979,0.214337540570781,0.424527009137404,0.738774386985936,0.819542534798618,0.747878355013905,0.348769633457189,0.826320281468214,0.668368073091576,0.742090395480226,-0.117297456779292,0.244864005285596,0.258042547686355,0.22174346742338,0.15980714045529,0.772663120333914,0.644861907809118,0.22559538043383,0.346497518581246,0.707709714750289,0.432485875706215,0.477941482272601,0.613386073598415,0.421295873023102,0.464689265536723,0.623692619028047,0.459887005649717,0.636440677966102,0.0172028365124237,0.746892655367232,0.849873079237674,0.86651639152855,0.45636827575278,0.191218897588783,0.660830300285585,0.340118867040227,0.0509409750948758,0.535412913248591,0.694154221411097,0.0172028365124237,0.144127505446988,0.519746277871869,0.76870943477665,0.441683157968656,0.881671879269913,0.491095602242903,0.326883597083631,0.0172028365124237,-0.117713808591236,0.380579241720385,0.71638418079096,0.012589759726057,0.48003554402128,0.138573776562579,0.630478032834336,0.353725306479398,0.0172028365124237,0.676080230292175,0.314445360442014,0.0172028365124237,0.333567776792706,0.638802623609399,0.136642221818699,0.219890634271268,0.380072062369659,0.372736567509752,0.610294508132706,0.0172028365124237,0.329450745751827,0.668172859177647,0.583406029901969,0.69528384585603,0.355326972855774,0.048680404274087,0.587570621468927,0.366897779528361,0.0804299155889147,0.682293164739305,-0.132409399063741,0.751200255880195,0.561920319594026,0.665161629932196,0.00823777015549877,0.0887256322507517,0.0172028365124237,0.74894100699033,0.0172028365124237,0.230812261644378,0.608474576271186,0.649152542372881,0.0011318635441465,0.728042954759076,0.489092769867903,0.374544890347912,0.51916226178193,0.875706214689265,0.239966120873581,0.605598182211277,0.707195755137134,0.609322033898305,0.882801503714845,0.0172028365124237,0.0982826100270193,0.369056006123477,0.102999582517331,0.241133332621234,0.483360388684333,0.583050847457627,0.606729084512325,0.557067796513191,0.288641022781385,0.459078240034511,0.643321121389129,0.276193176786026,0.0172028365124237,0.80542222923696,1,0.632589689162269,0.563792696747741,0.504836359072283,0.351837218901542,0.553229052172755,0.495471585838392,0.681728352516838,0.377847008168546,0.648404431391326,0.437045112676426,0.0172028365124237,0.510577346230105
TRIM25,0.514834884045258,0.381864988905607,0.233832260101053,0.489127384655826,0.579638042165166,0.814793901750424,0.439038540226184,0.787092622403772,0.880293619424054,0.869000564652739,0.854719525562902,0.776276002810934,0.829474872953134,0.789923890829684,0.385766747944491,0.120141988353748,0.528942093754144,0.223573727159286,0.372107148718044,0.33432823491354,0.887069452286844,0.866368138329331,0.448689342148093,0.75356126973673,0.822699040090345,0.715617085864817,0.865706265045717,0.831733483907397,0.745159154288982,0.40271111461848,0.880158844031817,0.620728632490477,0.599265768036757,0.0515939370367582,0.316294844581135,0.462973727207488,0.579022348404189,0.369847543760587,0.581707722169052,0.863354037267081,0.490107718545655,0.354171292535598,0.828664457189215,0.805759457933371,0.0515939370367582,0.336795503477325,0.716081960164293,0.846414455110107,0.724449463579898,0.811405985319029,0.297979641675259,0.648449744802137,0.0515939370367582,-0.0203677909937896,0.778547476118355,0.884495940382244,0.225712606133948,0.828995395107282,0.131817816588549,0.674392743050712,0.776900056070485,0.0515939370367582,0.805759457933371,0.50140174870259,0.0515939370367582,0.692201631238881,0.818181818181818,0.45171035139718,0.475816875868186,0.686461982555308,0.643687791971863,0.846480913633859,0.0515939370367582,0.714036130600066,0.672501411631847,0.591735101015785,0.874647092038397,0.712165216649721,0.239976971577357,0.478960764651432,0.716232168485839,0.192031324635167,0.896103896103896,0.145321446990761,0.881422924901186,0.72487214216668,0.734253746623656,0.279371603271152,0.322598921542173,0.0515939370367582,0.793337097684924,0.0515939370367582,0.288643630148989,0.831403591470411,0.679469103626973,0.0271570546583861,0.865612648221344,0.714451720234692,0.672740412316768,0.795747473112863,0.711663400307553,0.731845416946881,0.867722431335157,0.897799824757928,0.869246010375654,0.808018068887634,0.0515939370367582,0.338651745066458,0.70519713642346,0.230834964596282,0.575686762962353,0.801515098303599,0.824625844800815,0.725268976809776,0.814272799292535,0.724806984067219,0.682901944330179,0.820440429136082,0.0638057594579334,0.0515939370367582,0.464709203839639,0.632589689162269,1,0.728935382813747,0.802948553399459,0.731591821757454,0.674216736142653,0.669817001372947,0.850931677018634,0.704357884203254,0.857707509881423,0.60997696979655,0.0515939370367582,0.767075555636652
TRPS1,0.654300398714818,0.554815627512187,-0.0907120632241784,0.603981585517947,0.658686384066433,0.643414617428512,0.456936478640593,0.427089425337841,0.751320012679681,0.828805269907914,0.776406581316116,0.505079301498826,0.699663174527526,0.734455669448901,0.286489364233323,0.159784135474442,0.506193635922988,0.122371230313979,0.464574178411294,0.680310821048856,0.780018256097545,0.819643317629495,0.486253647215667,0.544331178643877,0.653172020190586,0.304861427671131,0.6285184473163,0.652024090453871,0.766269369515923,0.477673649383015,0.738379182865869,0.778516188177126,0.702731426496166,0.262224064958527,0.149273015432192,0.367178441907619,0.586847128221255,0.499349435470834,0.500331716102117,0.657189774269087,0.597886023168822,0.482957553855634,0.816421603489991,0.786331869649475,0.262224064958527,0.533113472631348,0.773492873152488,0.702532998869312,0.864965056614422,0.727213488208675,0.443282755689814,0.622621354832989,0.262224064958527,0.198410383198509,0.576079020452375,0.688665315426594,0.237964191695579,0.641785322441634,0.46342361722893,0.682066996157032,0.447810745165553,0.262224064958527,0.673260790583091,0.715747019711483,0.262224064958527,0.569136522753792,0.656615809400729,0.622520420070012,0.463827304550758,0.665110851808635,0.758423431684583,0.700365549204309,0.262224064958527,0.550735835280576,0.821343726619269,0.632575846962651,0.668095106767875,0.548443101076691,0.472516710391938,0.639864521919916,0.585728543390529,0.406743179298896,0.7725567128089,0.265088096610916,0.714012296236458,0.817987645874624,0.774647340127342,0.527389457790718,0.102223483642884,0.262224064958527,0.709420577289599,0.262224064958527,0.353534614544148,0.691248886847536,0.572978728466646,0.234641844478237,0.646284441770298,0.79131318886657,0.788085299457793,0.789028338231514,0.684646426549574,0.532229428805337,0.739528411166049,0.818517085171811,0.752106346985276,0.731231242287176,0.262224064958527,0.417811487712701,0.622922161222357,0.43247712511675,0.540840140023337,0.617079749079854,0.638429204463837,0.612538683996121,0.853027666240809,0.504068792485635,0.73790922275352,0.723769698998531,0.109053324987883,0.262224064958527,0.490165997577118,0.563792696747741,0.728935382813747,1,0.681843135351995,0.578011106527487,0.79092696717211,0.631855309218203,0.726639523340318,0.679020503966904,0.6543199499273,0.819168174192571,0.262224064958527,0.74030490700347
WWTR1,0.538484442351193,0.435119847890121,0.0538180127863847,0.46037800068353,0.790726765420546,0.640370477765774,0.411957371093079,0.833375758315631,0.732770966794991,0.72224432880432,0.686366362161388,0.841633520292858,0.693003667719125,0.678547327495556,0.242766035938583,0,0.706661585243223,0.26718029045156,0.0991436390044307,0.342431968627964,0.745636857672476,0.781766281375606,0.548307967343394,0.889861297137033,0.669611138850969,0.738827719013086,0.912427922112275,0.721074702360913,0.920964287105243,0.385500765502473,0.766386480911737,0.659855635033065,0.642891261437357,0.124684135544061,0.215857029545391,0.292151912891487,0.462070366204483,0.399427430423766,0.787854721694653,0.704699932153203,0.492384286055593,0.599373694014608,0.886409891646031,0.767859760097225,0.124684135544061,0.441552739197018,0.748706828324814,0.715226570143873,0.616977948897618,0.68481628261527,0.0284125217798739,0.81809055060174,0.124684135544061,0.0574252968210661,0.906329318498458,0.860503226182304,0.181629156202066,0.881466407282472,0.0504357169652262,0.678565264611691,0.809916905161074,0.124684135544061,0.657914874416891,0.458062289123825,0.124684135544061,0.872664099997148,0.726922834577951,0.724049641550767,0.718105063212912,0.870880726495791,0.473997755389343,0.781244446789329,0.124684135544061,0.853531296476184,0.654405995086668,0.551869520460949,0.754993869219739,0.883574369460185,0.198140897674981,0.505421337472135,0.84546558822739,0.124427250553241,0.890670536655044,0.242902334150049,0.64270973065259,0.731851402307261,0.666366721517686,0.425818093780167,0.0602698029582167,0.124684135544061,0.695342920605941,0.124684135544061,-0.0938562146881489,0.647571088636173,0.571523896655412,0.0820361383158088,0.742127978342253,0.825047332176336,0.807394283127459,0.808698598110331,0.640551347837949,0.626280818821496,0.764044581810403,0.742825392124304,0.832424262989407,0.700021426379572,0.124684135544061,0.330390445801167,0.883701047324965,0.153524773133871,0.784684340596891,0.804359497367605,0.60896251424594,0.574350754602303,0.849796955523821,0.835990836299503,0.705525008623296,0.740958351898845,0.0684231469393567,0.124684135544061,0.364338637121532,0.504836359072283,0.802948553399459,0.681843135351995,1,0.877758202353042,0.639072322674434,0.659253737668145,0.705869558596611,0.75421551874452,0.763181254323594,0.721076986455351,0.124684135544061,0.794463386685444
